location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,203.4736531378884,2024-01-13,2024-01-13,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-01-13,2024-01-13,quantile,wk inc flu hosp
04,-1,0.01,493.2918812050964,2024-01-13,2024-01-13,quantile,wk inc flu hosp
05,-1,0.01,142.47537448476302,2024-01-13,2024-01-13,quantile,wk inc flu hosp
06,-1,0.01,751.2316026182901,2024-01-13,2024-01-13,quantile,wk inc flu hosp
08,-1,0.01,185.78805028807685,2024-01-13,2024-01-13,quantile,wk inc flu hosp
09,-1,0.01,72.83125817326733,2024-01-13,2024-01-13,quantile,wk inc flu hosp
10,-1,0.01,10.492058238278519,2024-01-13,2024-01-13,quantile,wk inc flu hosp
11,-1,0.01,21.187511638063107,2024-01-13,2024-01-13,quantile,wk inc flu hosp
12,-1,0.01,948.9718626946285,2024-01-13,2024-01-13,quantile,wk inc flu hosp
13,-1,0.01,386.24406823608285,2024-01-13,2024-01-13,quantile,wk inc flu hosp
15,-1,0.01,15.901541967891955,2024-01-13,2024-01-13,quantile,wk inc flu hosp
16,-1,0.01,68.3631618795727,2024-01-13,2024-01-13,quantile,wk inc flu hosp
17,-1,0.01,272.5182185306248,2024-01-13,2024-01-13,quantile,wk inc flu hosp
18,-1,0.01,290.0826452828186,2024-01-13,2024-01-13,quantile,wk inc flu hosp
19,-1,0.01,39.582148397438566,2024-01-13,2024-01-13,quantile,wk inc flu hosp
20,-1,0.01,45.05947011152171,2024-01-13,2024-01-13,quantile,wk inc flu hosp
21,-1,0.01,148.24931212191328,2024-01-13,2024-01-13,quantile,wk inc flu hosp
22,-1,0.01,154.1449264977846,2024-01-13,2024-01-13,quantile,wk inc flu hosp
23,-1,0.01,23.686695220578176,2024-01-13,2024-01-13,quantile,wk inc flu hosp
24,-1,0.01,188.80085114706523,2024-01-13,2024-01-13,quantile,wk inc flu hosp
25,-1,0.01,419.62303664068736,2024-01-13,2024-01-13,quantile,wk inc flu hosp
26,-1,0.01,254.30353628942956,2024-01-13,2024-01-13,quantile,wk inc flu hosp
27,-1,0.01,83.1875208733909,2024-01-13,2024-01-13,quantile,wk inc flu hosp
28,-1,0.01,133.6018025418476,2024-01-13,2024-01-13,quantile,wk inc flu hosp
29,-1,0.01,162.4793219446714,2024-01-13,2024-01-13,quantile,wk inc flu hosp
30,-1,0.01,63.08408788792526,2024-01-13,2024-01-13,quantile,wk inc flu hosp
31,-1,0.01,21.349432932744584,2024-01-13,2024-01-13,quantile,wk inc flu hosp
32,-1,0.01,70.2358133830796,2024-01-13,2024-01-13,quantile,wk inc flu hosp
33,-1,0.01,16.565446944789652,2024-01-13,2024-01-13,quantile,wk inc flu hosp
34,-1,0.01,376.4217205986417,2024-01-13,2024-01-13,quantile,wk inc flu hosp
35,-1,0.01,114.54208025937263,2024-01-13,2024-01-13,quantile,wk inc flu hosp
36,-1,0.01,776.8885459010373,2024-01-13,2024-01-13,quantile,wk inc flu hosp
37,-1,0.01,398.10331996743844,2024-01-13,2024-01-13,quantile,wk inc flu hosp
38,-1,0.01,17.58096397596847,2024-01-13,2024-01-13,quantile,wk inc flu hosp
39,-1,0.01,332.3545409150485,2024-01-13,2024-01-13,quantile,wk inc flu hosp
40,-1,0.01,88.89427202274868,2024-01-13,2024-01-13,quantile,wk inc flu hosp
41,-1,0.01,64.02486558836026,2024-01-13,2024-01-13,quantile,wk inc flu hosp
42,-1,0.01,381.4424842592659,2024-01-13,2024-01-13,quantile,wk inc flu hosp
44,-1,0.01,16.018699409053973,2024-01-13,2024-01-13,quantile,wk inc flu hosp
45,-1,0.01,251.53361770326987,2024-01-13,2024-01-13,quantile,wk inc flu hosp
46,-1,0.01,19.60837453717502,2024-01-13,2024-01-13,quantile,wk inc flu hosp
47,-1,0.01,243.744042973591,2024-01-13,2024-01-13,quantile,wk inc flu hosp
48,-1,0.01,1504.7771013011163,2024-01-13,2024-01-13,quantile,wk inc flu hosp
49,-1,0.01,21.794632861293497,2024-01-13,2024-01-13,quantile,wk inc flu hosp
50,-1,0.01,2.9910643701893336,2024-01-13,2024-01-13,quantile,wk inc flu hosp
51,-1,0.01,266.570952406736,2024-01-13,2024-01-13,quantile,wk inc flu hosp
53,-1,0.01,107.583893740916,2024-01-13,2024-01-13,quantile,wk inc flu hosp
54,-1,0.01,84.25342780381928,2024-01-13,2024-01-13,quantile,wk inc flu hosp
55,-1,0.01,121.618775082253,2024-01-13,2024-01-13,quantile,wk inc flu hosp
56,-1,0.01,33.194851003814165,2024-01-13,2024-01-13,quantile,wk inc flu hosp
72,-1,0.01,18.54211690186413,2024-01-13,2024-01-13,quantile,wk inc flu hosp
US,-1,0.01,12173.033477808442,2024-01-13,2024-01-13,quantile,wk inc flu hosp
01,-1,0.025,219.0940449104924,2024-01-13,2024-01-13,quantile,wk inc flu hosp
02,-1,0.025,0.0,2024-01-13,2024-01-13,quantile,wk inc flu hosp
04,-1,0.025,537.27807378698,2024-01-13,2024-01-13,quantile,wk inc flu hosp
05,-1,0.025,155.47947074179996,2024-01-13,2024-01-13,quantile,wk inc flu hosp
06,-1,0.025,816.5215856167498,2024-01-13,2024-01-13,quantile,wk inc flu hosp
08,-1,0.025,194.32991172805853,2024-01-13,2024-01-13,quantile,wk inc flu hosp
09,-1,0.025,77.45446641491596,2024-01-13,2024-01-13,quantile,wk inc flu hosp
10,-1,0.025,13.64628283601194,2024-01-13,2024-01-13,quantile,wk inc flu hosp
11,-1,0.025,24.1832397257816,2024-01-13,2024-01-13,quantile,wk inc flu hosp
12,-1,0.025,997.0700807280648,2024-01-13,2024-01-13,quantile,wk inc flu hosp
13,-1,0.025,405.30581948316427,2024-01-13,2024-01-13,quantile,wk inc flu hosp
15,-1,0.025,18.831669369277474,2024-01-13,2024-01-13,quantile,wk inc flu hosp
16,-1,0.025,78.97110666186907,2024-01-13,2024-01-13,quantile,wk inc flu hosp
17,-1,0.025,290.6922889944156,2024-01-13,2024-01-13,quantile,wk inc flu hosp
18,-1,0.025,304.3138545681137,2024-01-13,2024-01-13,quantile,wk inc flu hosp
19,-1,0.025,44.794572189849454,2024-01-13,2024-01-13,quantile,wk inc flu hosp
20,-1,0.025,50.283926935741185,2024-01-13,2024-01-13,quantile,wk inc flu hosp
21,-1,0.025,162.51188325289917,2024-01-13,2024-01-13,quantile,wk inc flu hosp
22,-1,0.025,166.93340751532364,2024-01-13,2024-01-13,quantile,wk inc flu hosp
23,-1,0.025,27.783920359226517,2024-01-13,2024-01-13,quantile,wk inc flu hosp
24,-1,0.025,201.495911244212,2024-01-13,2024-01-13,quantile,wk inc flu hosp
25,-1,0.025,442.4914040608326,2024-01-13,2024-01-13,quantile,wk inc flu hosp
26,-1,0.025,280.72166539607895,2024-01-13,2024-01-13,quantile,wk inc flu hosp
27,-1,0.025,93.43471823806146,2024-01-13,2024-01-13,quantile,wk inc flu hosp
28,-1,0.025,149.67950609161582,2024-01-13,2024-01-13,quantile,wk inc flu hosp
29,-1,0.025,184.91815997419286,2024-01-13,2024-01-13,quantile,wk inc flu hosp
