location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,50.693894612595464,2023-12-16,2023-12-16,quantile,wk inc flu hosp
02,-1,0.01,0.48228324514183035,2023-12-16,2023-12-16,quantile,wk inc flu hosp
04,-1,0.01,240.40847640833198,2023-12-16,2023-12-16,quantile,wk inc flu hosp
05,-1,0.01,18.515290675260033,2023-12-16,2023-12-16,quantile,wk inc flu hosp
06,-1,0.01,550.1280424592801,2023-12-16,2023-12-16,quantile,wk inc flu hosp
08,-1,0.01,94.27008182595554,2023-12-16,2023-12-16,quantile,wk inc flu hosp
09,-1,0.01,38.878565722486364,2023-12-16,2023-12-16,quantile,wk inc flu hosp
10,-1,0.01,0.5783605471695261,2023-12-16,2023-12-16,quantile,wk inc flu hosp
11,-1,0.01,2.393831877084947,2023-12-16,2023-12-16,quantile,wk inc flu hosp
12,-1,0.01,486.8637501074616,2023-12-16,2023-12-16,quantile,wk inc flu hosp
13,-1,0.01,120.8869584016038,2023-12-16,2023-12-16,quantile,wk inc flu hosp
15,-1,0.01,9.589725409656008,2023-12-16,2023-12-16,quantile,wk inc flu hosp
16,-1,0.01,18.922128873239444,2023-12-16,2023-12-16,quantile,wk inc flu hosp
17,-1,0.01,117.50222484006926,2023-12-16,2023-12-16,quantile,wk inc flu hosp
18,-1,0.01,118.7212621928487,2023-12-16,2023-12-16,quantile,wk inc flu hosp
19,-1,0.01,4.81735106327905,2023-12-16,2023-12-16,quantile,wk inc flu hosp
20,-1,0.01,9.6577781323925,2023-12-16,2023-12-16,quantile,wk inc flu hosp
21,-1,0.01,14.547242720691479,2023-12-16,2023-12-16,quantile,wk inc flu hosp
22,-1,0.01,88.36198325879228,2023-12-16,2023-12-16,quantile,wk inc flu hosp
23,-1,0.01,4.209008717203783,2023-12-16,2023-12-16,quantile,wk inc flu hosp
24,-1,0.01,49.84405487155556,2023-12-16,2023-12-16,quantile,wk inc flu hosp
25,-1,0.01,8.665547282026434,2023-12-16,2023-12-16,quantile,wk inc flu hosp
26,-1,0.01,104.07774760676897,2023-12-16,2023-12-16,quantile,wk inc flu hosp
27,-1,0.01,24.57927947815542,2023-12-16,2023-12-16,quantile,wk inc flu hosp
28,-1,0.01,38.33595973478996,2023-12-16,2023-12-16,quantile,wk inc flu hosp
29,-1,0.01,90.76695984122682,2023-12-16,2023-12-16,quantile,wk inc flu hosp
30,-1,0.01,9.99513056787808,2023-12-16,2023-12-16,quantile,wk inc flu hosp
31,-1,0.01,0.6411931201456048,2023-12-16,2023-12-16,quantile,wk inc flu hosp
32,-1,0.01,43.0622895609159,2023-12-16,2023-12-16,quantile,wk inc flu hosp
33,-1,0.01,5.69479036452851,2023-12-16,2023-12-16,quantile,wk inc flu hosp
34,-1,0.01,91.62064569167327,2023-12-16,2023-12-16,quantile,wk inc flu hosp
35,-1,0.01,48.551746525579766,2023-12-16,2023-12-16,quantile,wk inc flu hosp
36,-1,0.01,420.4478630501625,2023-12-16,2023-12-16,quantile,wk inc flu hosp
37,-1,0.01,219.44139405329145,2023-12-16,2023-12-16,quantile,wk inc flu hosp
38,-1,0.01,2.5798757449497156,2023-12-16,2023-12-16,quantile,wk inc flu hosp
39,-1,0.01,75.92742621459371,2023-12-16,2023-12-16,quantile,wk inc flu hosp
40,-1,0.01,25.30860433591628,2023-12-16,2023-12-16,quantile,wk inc flu hosp
41,-1,0.01,16.704845837878636,2023-12-16,2023-12-16,quantile,wk inc flu hosp
42,-1,0.01,203.7357724664855,2023-12-16,2023-12-16,quantile,wk inc flu hosp
44,-1,0.01,0.16572193580257427,2023-12-16,2023-12-16,quantile,wk inc flu hosp
45,-1,0.01,115.81651514840085,2023-12-16,2023-12-16,quantile,wk inc flu hosp
46,-1,0.01,0.9509373595219474,2023-12-16,2023-12-16,quantile,wk inc flu hosp
47,-1,0.01,88.92527120859175,2023-12-16,2023-12-16,quantile,wk inc flu hosp
48,-1,0.01,596.1615703827155,2023-12-16,2023-12-16,quantile,wk inc flu hosp
49,-1,0.01,4.808194060273981,2023-12-16,2023-12-16,quantile,wk inc flu hosp
50,-1,0.01,1.5062724126328901,2023-12-16,2023-12-16,quantile,wk inc flu hosp
