location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,112.84823771140961,2024-01-20,2024-01-20,quantile,wk inc flu hosp
02,-1,0.01,1.5001426435688756,2024-01-20,2024-01-20,quantile,wk inc flu hosp
04,-1,0.01,374.27438366998007,2024-01-20,2024-01-20,quantile,wk inc flu hosp
05,-1,0.01,139.05012349242082,2024-01-20,2024-01-20,quantile,wk inc flu hosp
06,-1,0.01,503.4498911707822,2024-01-20,2024-01-20,quantile,wk inc flu hosp
08,-1,0.01,186.38093433665495,2024-01-20,2024-01-20,quantile,wk inc flu hosp
09,-1,0.01,71.11858686127327,2024-01-20,2024-01-20,quantile,wk inc flu hosp
10,-1,0.01,6.599719739337893,2024-01-20,2024-01-20,quantile,wk inc flu hosp
11,-1,0.01,13.757491622021304,2024-01-20,2024-01-20,quantile,wk inc flu hosp
12,-1,0.01,663.3198557199854,2024-01-20,2024-01-20,quantile,wk inc flu hosp
13,-1,0.01,342.80857012670987,2024-01-20,2024-01-20,quantile,wk inc flu hosp
15,-1,0.01,5.5169639678010975,2024-01-20,2024-01-20,quantile,wk inc flu hosp
16,-1,0.01,35.80475556718978,2024-01-20,2024-01-20,quantile,wk inc flu hosp
17,-1,0.01,195.73651463122246,2024-01-20,2024-01-20,quantile,wk inc flu hosp
18,-1,0.01,242.99878192825184,2024-01-20,2024-01-20,quantile,wk inc flu hosp
19,-1,0.01,30.59461644834792,2024-01-20,2024-01-20,quantile,wk inc flu hosp
20,-1,0.01,48.43458538121003,2024-01-20,2024-01-20,quantile,wk inc flu hosp
21,-1,0.01,127.0854295252867,2024-01-20,2024-01-20,quantile,wk inc flu hosp
22,-1,0.01,138.2183325810519,2024-01-20,2024-01-20,quantile,wk inc flu hosp
23,-1,0.01,10.703166834647448,2024-01-20,2024-01-20,quantile,wk inc flu hosp
24,-1,0.01,143.68781582977405,2024-01-20,2024-01-20,quantile,wk inc flu hosp
25,-1,0.01,340.9042921660793,2024-01-20,2024-01-20,quantile,wk inc flu hosp
26,-1,0.01,174.62299045816866,2024-01-20,2024-01-20,quantile,wk inc flu hosp
27,-1,0.01,93.80828927127706,2024-01-20,2024-01-20,quantile,wk inc flu hosp
28,-1,0.01,128.27188178609538,2024-01-20,2024-01-20,quantile,wk inc flu hosp
29,-1,0.01,156.08096283575722,2024-01-20,2024-01-20,quantile,wk inc flu hosp
30,-1,0.01,61.57292836754067,2024-01-20,2024-01-20,quantile,wk inc flu hosp
31,-1,0.01,23.982744927609037,2024-01-20,2024-01-20,quantile,wk inc flu hosp
32,-1,0.01,77.52074085643791,2024-01-20,2024-01-20,quantile,wk inc flu hosp
33,-1,0.01,17.582195873943895,2024-01-20,2024-01-20,quantile,wk inc flu hosp
34,-1,0.01,314.2056389659572,2024-01-20,2024-01-20,quantile,wk inc flu hosp
35,-1,0.01,61.962139542285676,2024-01-20,2024-01-20,quantile,wk inc flu hosp
36,-1,0.01,529.2187671551847,2024-01-20,2024-01-20,quantile,wk inc flu hosp
37,-1,0.01,256.49290654838114,2024-01-20,2024-01-20,quantile,wk inc flu hosp
38,-1,0.01,9.270082474403226,2024-01-20,2024-01-20,quantile,wk inc flu hosp
39,-1,0.01,307.3331377595582,2024-01-20,2024-01-20,quantile,wk inc flu hosp
40,-1,0.01,121.71763984954902,2024-01-20,2024-01-20,quantile,wk inc flu hosp
41,-1,0.01,50.55947991856104,2024-01-20,2024-01-20,quantile,wk inc flu hosp
42,-1,0.01,327.989794170828,2024-01-20,2024-01-20,quantile,wk inc flu hosp
44,-1,0.01,10.491888672747896,2024-01-20,2024-01-20,quantile,wk inc flu hosp
45,-1,0.01,114.12963586439507,2024-01-20,2024-01-20,quantile,wk inc flu hosp
46,-1,0.01,9.391824175702206,2024-01-20,2024-01-20,quantile,wk inc flu hosp
47,-1,0.01,217.38015384476537,2024-01-20,2024-01-20,quantile,wk inc flu hosp
48,-1,0.01,1318.137763437012,2024-01-20,2024-01-20,quantile,wk inc flu hosp
49,-1,0.01,17.60953505484378,2024-01-20,2024-01-20,quantile,wk inc flu hosp
50,-1,0.01,8.053910689359656,2024-01-20,2024-01-20,quantile,wk inc flu hosp
51,-1,0.01,202.01572578560487,2024-01-20,2024-01-20,quantile,wk inc flu hosp
53,-1,0.01,65.44509154996754,2024-01-20,2024-01-20,quantile,wk inc flu hosp
54,-1,0.01,68.94099761681225,2024-01-20,2024-01-20,quantile,wk inc flu hosp
