location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,51.843302872574675,2024-02-24,2024-02-24,quantile,wk inc flu hosp
02,-1,0.01,0.0,2024-02-24,2024-02-24,quantile,wk inc flu hosp
04,-1,0.01,58.39890724081348,2024-02-24,2024-02-24,quantile,wk inc flu hosp
05,-1,0.01,118.41181265860506,2024-02-24,2024-02-24,quantile,wk inc flu hosp
06,-1,0.01,105.67438201773247,2024-02-24,2024-02-24,quantile,wk inc flu hosp
08,-1,0.01,64.31004703095248,2024-02-24,2024-02-24,quantile,wk inc flu hosp
09,-1,0.01,53.10220260147883,2024-02-24,2024-02-24,quantile,wk inc flu hosp
10,-1,0.01,8.876092531241516,2024-02-24,2024-02-24,quantile,wk inc flu hosp
11,-1,0.01,5.9194034448274495,2024-02-24,2024-02-24,quantile,wk inc flu hosp
12,-1,0.01,397.70042078180524,2024-02-24,2024-02-24,quantile,wk inc flu hosp
13,-1,0.01,98.92570274733504,2024-02-24,2024-02-24,quantile,wk inc flu hosp
15,-1,0.01,1.7768033753749997,2024-02-24,2024-02-24,quantile,wk inc flu hosp
16,-1,0.01,18.126490437394036,2024-02-24,2024-02-24,quantile,wk inc flu hosp
17,-1,0.01,144.21245986335617,2024-02-24,2024-02-24,quantile,wk inc flu hosp
18,-1,0.01,214.00455576647695,2024-02-24,2024-02-24,quantile,wk inc flu hosp
19,-1,0.01,60.643438912068,2024-02-24,2024-02-24,quantile,wk inc flu hosp
20,-1,0.01,100.27321364522412,2024-02-24,2024-02-24,quantile,wk inc flu hosp
21,-1,0.01,132.12043395321805,2024-02-24,2024-02-24,quantile,wk inc flu hosp
22,-1,0.01,27.309119455674402,2024-02-24,2024-02-24,quantile,wk inc flu hosp
23,-1,0.01,42.126400713210174,2024-02-24,2024-02-24,quantile,wk inc flu hosp
24,-1,0.01,56.83732363923611,2024-02-24,2024-02-24,quantile,wk inc flu hosp
25,-1,0.01,410.709320401145,2024-02-24,2024-02-24,quantile,wk inc flu hosp
26,-1,0.01,496.3363106383558,2024-02-24,2024-02-24,quantile,wk inc flu hosp
27,-1,0.01,100.7353058970832,2024-02-24,2024-02-24,quantile,wk inc flu hosp
28,-1,0.01,26.47332011887096,2024-02-24,2024-02-24,quantile,wk inc flu hosp
29,-1,0.01,175.67412185347513,2024-02-24,2024-02-24,quantile,wk inc flu hosp
30,-1,0.01,2.435746425984294,2024-02-24,2024-02-24,quantile,wk inc flu hosp
31,-1,0.01,23.778781306281523,2024-02-24,2024-02-24,quantile,wk inc flu hosp
32,-1,0.01,19.84890013973872,2024-02-24,2024-02-24,quantile,wk inc flu hosp
33,-1,0.01,15.085305427527246,2024-02-24,2024-02-24,quantile,wk inc flu hosp
34,-1,0.01,199.54583755732955,2024-02-24,2024-02-24,quantile,wk inc flu hosp
35,-1,0.01,24.684970004304667,2024-02-24,2024-02-24,quantile,wk inc flu hosp
36,-1,0.01,500.3646019619127,2024-02-24,2024-02-24,quantile,wk inc flu hosp
37,-1,0.01,78.83790106532423,2024-02-24,2024-02-24,quantile,wk inc flu hosp
38,-1,0.01,7.217484266086197,2024-02-24,2024-02-24,quantile,wk inc flu hosp
39,-1,0.01,359.9834200273905,2024-02-24,2024-02-24,quantile,wk inc flu hosp
40,-1,0.01,180.17563254133609,2024-02-24,2024-02-24,quantile,wk inc flu hosp
41,-1,0.01,20.73584449909292,2024-02-24,2024-02-24,quantile,wk inc flu hosp
42,-1,0.01,312.13629177094714,2024-02-24,2024-02-24,quantile,wk inc flu hosp
44,-1,0.01,7.686741689441647,2024-02-24,2024-02-24,quantile,wk inc flu hosp
45,-1,0.01,58.992630268080646,2024-02-24,2024-02-24,quantile,wk inc flu hosp
46,-1,0.01,5.968823887313556,2024-02-24,2024-02-24,quantile,wk inc flu hosp
47,-1,0.01,85.88580599926594,2024-02-24,2024-02-24,quantile,wk inc flu hosp
48,-1,0.01,497.39797924998834,2024-02-24,2024-02-24,quantile,wk inc flu hosp
49,-1,0.01,2.150060719994731,2024-02-24,2024-02-24,quantile,wk inc flu hosp
50,-1,0.01,5.9038260049131654,2024-02-24,2024-02-24,quantile,wk inc flu hosp
51,-1,0.01,93.46747259869362,2024-02-24,2024-02-24,quantile,wk inc flu hosp
53,-1,0.01,20.903052698936932,2024-02-24,2024-02-24,quantile,wk inc flu hosp
54,-1,0.01,95.28649324734883,2024-02-24,2024-02-24,quantile,wk inc flu hosp
55,-1,0.01,115.81666428782358,2024-02-24,2024-02-24,quantile,wk inc flu hosp
56,-1,0.01,11.299132279338655,2024-02-24,2024-02-24,quantile,wk inc flu hosp
72,-1,0.01,29.443894881497194,2024-02-24,2024-02-24,quantile,wk inc flu hosp
US,-1,0.01,6927.814478578557,2024-02-24,2024-02-24,quantile,wk inc flu hosp
01,-1,0.025,57.64753784379751,2024-02-24,2024-02-24,quantile,wk inc flu hosp
02,-1,0.025,0.0,2024-02-24,2024-02-24,quantile,wk inc flu hosp
04,-1,0.025,65.59090671863002,2024-02-24,2024-02-24,quantile,wk inc flu hosp
05,-1,0.025,134.64328281547566,2024-02-24,2024-02-24,quantile,wk inc flu hosp
06,-1,0.025,128.71768950487788,2024-02-24,2024-02-24,quantile,wk inc flu hosp
08,-1,0.025,68.21544716233139,2024-02-24,2024-02-24,quantile,wk inc flu hosp
09,-1,0.025,60.68284447702549,2024-02-24,2024-02-24,quantile,wk inc flu hosp
10,-1,0.025,11.492984696282289,2024-02-24,2024-02-24,quantile,wk inc flu hosp
11,-1,0.025,6.685607189378784,2024-02-24,2024-02-24,quantile,wk inc flu hosp
12,-1,0.025,423.1365450102999,2024-02-24,2024-02-24,quantile,wk inc flu hosp
13,-1,0.025,112.101011631314,2024-02-24,2024-02-24,quantile,wk inc flu hosp
15,-1,0.025,3.6840286768044495,2024-02-24,2024-02-24,quantile,wk inc flu hosp
16,-1,0.025,21.579734369527365,2024-02-24,2024-02-24,quantile,wk inc flu hosp
17,-1,0.025,161.69543831422556,2024-02-24,2024-02-24,quantile,wk inc flu hosp
18,-1,0.025,233.68868797887936,2024-02-24,2024-02-24,quantile,wk inc flu hosp
19,-1,0.025,69.35918529927345,2024-02-24,2024-02-24,quantile,wk inc flu hosp
20,-1,0.025,109.38562742245739,2024-02-24,2024-02-24,quantile,wk inc flu hosp
21,-1,0.025,149.96354170315345,2024-02-24,2024-02-24,quantile,wk inc flu hosp
22,-1,0.025,32.05202383089444,2024-02-24,2024-02-24,quantile,wk inc flu hosp
23,-1,0.025,46.89244894691092,2024-02-24,2024-02-24,quantile,wk inc flu hosp
24,-1,0.025,63.47103937220571,2024-02-24,2024-02-24,quantile,wk inc flu hosp
25,-1,0.025,432.1339228144172,2024-02-24,2024-02-24,quantile,wk inc flu hosp
26,-1,0.025,541.2683942193231,2024-02-24,2024-02-24,quantile,wk inc flu hosp
27,-1,0.025,107.70457388830913,2024-02-24,2024-02-24,quantile,wk inc flu hosp
28,-1,0.025,32.843576135499035,2024-02-24,2024-02-24,quantile,wk inc flu hosp
29,-1,0.025,195.5812354209362,2024-02-24,2024-02-24,quantile,wk inc flu hosp
30,-1,0.025,3.7925513891387825,2024-02-24,2024-02-24,quantile,wk inc flu hosp
31,-1,0.025,28.357886020568298,2024-02-24,2024-02-24,quantile,wk inc flu hosp
32,-1,0.025,21.794332019530408,2024-02-24,2024-02-24,quantile,wk inc flu hosp
33,-1,0.025,19.628204835750385,2024-02-24,2024-02-24,quantile,wk inc flu hosp
34,-1,0.025,220.00994946585286,2024-02-24,2024-02-24,quantile,wk inc flu hosp
35,-1,0.025,31.393631850108047,2024-02-24,2024-02-24,quantile,wk inc flu hosp
36,-1,0.025,545.3630382322804,2024-02-24,2024-02-24,quantile,wk inc flu hosp
