location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,53.76310471777162,2023-12-16,2023-12-16,quantile,wk inc flu hosp
02,-1,0.01,0.19282519232308154,2023-12-16,2023-12-16,quantile,wk inc flu hosp
04,-1,0.01,262.8384892636975,2023-12-16,2023-12-16,quantile,wk inc flu hosp
05,-1,0.01,17.29378869819823,2023-12-16,2023-12-16,quantile,wk inc flu hosp
06,-1,0.01,575.6000093130767,2023-12-16,2023-12-16,quantile,wk inc flu hosp
08,-1,0.01,96.72279453120615,2023-12-16,2023-12-16,quantile,wk inc flu hosp
09,-1,0.01,39.17986503098084,2023-12-16,2023-12-16,quantile,wk inc flu hosp
10,-1,0.01,1.3721574529551486,2023-12-16,2023-12-16,quantile,wk inc flu hosp
11,-1,0.01,2.6396625913691567,2023-12-16,2023-12-16,quantile,wk inc flu hosp
12,-1,0.01,505.8536127180747,2023-12-16,2023-12-16,quantile,wk inc flu hosp
13,-1,0.01,121.36175004265878,2023-12-16,2023-12-16,quantile,wk inc flu hosp
15,-1,0.01,10.578561015133571,2023-12-16,2023-12-16,quantile,wk inc flu hosp
16,-1,0.01,19.300222607132053,2023-12-16,2023-12-16,quantile,wk inc flu hosp
17,-1,0.01,120.1190733649571,2023-12-16,2023-12-16,quantile,wk inc flu hosp
18,-1,0.01,120.93684181728233,2023-12-16,2023-12-16,quantile,wk inc flu hosp
19,-1,0.01,3.811561318615825,2023-12-16,2023-12-16,quantile,wk inc flu hosp
20,-1,0.01,11.072193447025077,2023-12-16,2023-12-16,quantile,wk inc flu hosp
21,-1,0.01,14.224370959968718,2023-12-16,2023-12-16,quantile,wk inc flu hosp
22,-1,0.01,98.9005694954841,2023-12-16,2023-12-16,quantile,wk inc flu hosp
23,-1,0.01,3.436416519159801,2023-12-16,2023-12-16,quantile,wk inc flu hosp
24,-1,0.01,46.42554118439482,2023-12-16,2023-12-16,quantile,wk inc flu hosp
25,-1,0.01,5.2843615477855925,2023-12-16,2023-12-16,quantile,wk inc flu hosp
26,-1,0.01,99.7167076228964,2023-12-16,2023-12-16,quantile,wk inc flu hosp
27,-1,0.01,25.737592260149988,2023-12-16,2023-12-16,quantile,wk inc flu hosp
28,-1,0.01,39.66394445212835,2023-12-16,2023-12-16,quantile,wk inc flu hosp
29,-1,0.01,90.54932835630507,2023-12-16,2023-12-16,quantile,wk inc flu hosp
30,-1,0.01,9.97498112745756,2023-12-16,2023-12-16,quantile,wk inc flu hosp
31,-1,0.01,0.9748881256389528,2023-12-16,2023-12-16,quantile,wk inc flu hosp
32,-1,0.01,43.40028771667572,2023-12-16,2023-12-16,quantile,wk inc flu hosp
33,-1,0.01,4.455960597457867,2023-12-16,2023-12-16,quantile,wk inc flu hosp
34,-1,0.01,83.9711208211183,2023-12-16,2023-12-16,quantile,wk inc flu hosp
35,-1,0.01,48.99288770125637,2023-12-16,2023-12-16,quantile,wk inc flu hosp
36,-1,0.01,423.00779000679915,2023-12-16,2023-12-16,quantile,wk inc flu hosp
37,-1,0.01,221.54184618842118,2023-12-16,2023-12-16,quantile,wk inc flu hosp
38,-1,0.01,3.324940573717263,2023-12-16,2023-12-16,quantile,wk inc flu hosp
39,-1,0.01,78.25753109624769,2023-12-16,2023-12-16,quantile,wk inc flu hosp
40,-1,0.01,28.06377379132989,2023-12-16,2023-12-16,quantile,wk inc flu hosp
41,-1,0.01,16.784593382153147,2023-12-16,2023-12-16,quantile,wk inc flu hosp
42,-1,0.01,210.3541313030399,2023-12-16,2023-12-16,quantile,wk inc flu hosp
44,-1,0.01,0.0,2023-12-16,2023-12-16,quantile,wk inc flu hosp
45,-1,0.01,111.5151321640528,2023-12-16,2023-12-16,quantile,wk inc flu hosp
46,-1,0.01,0.9319662374800898,2023-12-16,2023-12-16,quantile,wk inc flu hosp
47,-1,0.01,91.34192380426421,2023-12-16,2023-12-16,quantile,wk inc flu hosp
48,-1,0.01,579.5209654597758,2023-12-16,2023-12-16,quantile,wk inc flu hosp
