location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,29.516987347247177,2024-03-23,2024-03-23,quantile,wk inc flu hosp
02,-1,0.01,0.12814783934989254,2024-03-23,2024-03-23,quantile,wk inc flu hosp
04,-1,0.01,52.4026239611472,2024-03-23,2024-03-23,quantile,wk inc flu hosp
05,-1,0.01,88.3970151473333,2024-03-23,2024-03-23,quantile,wk inc flu hosp
06,-1,0.01,42.95080679838961,2024-03-23,2024-03-23,quantile,wk inc flu hosp
08,-1,0.01,45.531029652911776,2024-03-23,2024-03-23,quantile,wk inc flu hosp
09,-1,0.01,32.74304400358786,2024-03-23,2024-03-23,quantile,wk inc flu hosp
10,-1,0.01,1.1278308475062973,2024-03-23,2024-03-23,quantile,wk inc flu hosp
11,-1,0.01,2.420715255204533,2024-03-23,2024-03-23,quantile,wk inc flu hosp
12,-1,0.01,299.95311159160303,2024-03-23,2024-03-23,quantile,wk inc flu hosp
13,-1,0.01,31.257752226793865,2024-03-23,2024-03-23,quantile,wk inc flu hosp
15,-1,0.01,3.871829461871955,2024-03-23,2024-03-23,quantile,wk inc flu hosp
16,-1,0.01,25.48698210124686,2024-03-23,2024-03-23,quantile,wk inc flu hosp
17,-1,0.01,122.38196910461419,2024-03-23,2024-03-23,quantile,wk inc flu hosp
18,-1,0.01,130.79981607229237,2024-03-23,2024-03-23,quantile,wk inc flu hosp
19,-1,0.01,49.88633475345164,2024-03-23,2024-03-23,quantile,wk inc flu hosp
20,-1,0.01,43.56065345253394,2024-03-23,2024-03-23,quantile,wk inc flu hosp
21,-1,0.01,47.670737999620904,2024-03-23,2024-03-23,quantile,wk inc flu hosp
22,-1,0.01,9.184270608222864,2024-03-23,2024-03-23,quantile,wk inc flu hosp
23,-1,0.01,6.710319221150461,2024-03-23,2024-03-23,quantile,wk inc flu hosp
24,-1,0.01,48.785723675133,2024-03-23,2024-03-23,quantile,wk inc flu hosp
25,-1,0.01,169.9050110693819,2024-03-23,2024-03-23,quantile,wk inc flu hosp
26,-1,0.01,231.76258929667816,2024-03-23,2024-03-23,quantile,wk inc flu hosp
27,-1,0.01,84.92948770924384,2024-03-23,2024-03-23,quantile,wk inc flu hosp
28,-1,0.01,21.754210814417227,2024-03-23,2024-03-23,quantile,wk inc flu hosp
