location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,36.81329444995324,2023-11-25,2023-11-25,quantile,wk inc flu hosp
02,-1,0.01,1.6405229388662839,2023-11-25,2023-11-25,quantile,wk inc flu hosp
04,-1,0.01,117.14942434679894,2023-11-25,2023-11-25,quantile,wk inc flu hosp
05,-1,0.01,2.6953936921647585,2023-11-25,2023-11-25,quantile,wk inc flu hosp
06,-1,0.01,229.52722472032696,2023-11-25,2023-11-25,quantile,wk inc flu hosp
08,-1,0.01,70.70836732388396,2023-11-25,2023-11-25,quantile,wk inc flu hosp
09,-1,0.01,5.04589488419858,2023-11-25,2023-11-25,quantile,wk inc flu hosp
10,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
11,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
12,-1,0.01,463.2597459675802,2023-11-25,2023-11-25,quantile,wk inc flu hosp
13,-1,0.01,105.4493292614967,2023-11-25,2023-11-25,quantile,wk inc flu hosp
15,-1,0.01,11.171332464247635,2023-11-25,2023-11-25,quantile,wk inc flu hosp
16,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
17,-1,0.01,27.672808767265796,2023-11-25,2023-11-25,quantile,wk inc flu hosp
18,-1,0.01,58.45908482290421,2023-11-25,2023-11-25,quantile,wk inc flu hosp
19,-1,0.01,2.1887218014113863,2023-11-25,2023-11-25,quantile,wk inc flu hosp
20,-1,0.01,5.885064590480776,2023-11-25,2023-11-25,quantile,wk inc flu hosp
21,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
22,-1,0.01,55.06657540347165,2023-11-25,2023-11-25,quantile,wk inc flu hosp
23,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
24,-1,0.01,9.124480065924251,2023-11-25,2023-11-25,quantile,wk inc flu hosp
25,-1,0.01,13.199900069114006,2023-11-25,2023-11-25,quantile,wk inc flu hosp
26,-1,0.01,20.774071148201013,2023-11-25,2023-11-25,quantile,wk inc flu hosp
27,-1,0.01,1.4813994005445366,2023-11-25,2023-11-25,quantile,wk inc flu hosp
28,-1,0.01,23.258043507647493,2023-11-25,2023-11-25,quantile,wk inc flu hosp
29,-1,0.01,11.326303736166253,2023-11-25,2023-11-25,quantile,wk inc flu hosp
30,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
31,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
32,-1,0.01,11.769750122879064,2023-11-25,2023-11-25,quantile,wk inc flu hosp
33,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
34,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
35,-1,0.01,0.44248411107195496,2023-11-25,2023-11-25,quantile,wk inc flu hosp
36,-1,0.01,67.51492235263505,2023-11-25,2023-11-25,quantile,wk inc flu hosp
37,-1,0.01,48.16286838952824,2023-11-25,2023-11-25,quantile,wk inc flu hosp
38,-1,0.01,1.1723061423937842,2023-11-25,2023-11-25,quantile,wk inc flu hosp
39,-1,0.01,25.628929277784174,2023-11-25,2023-11-25,quantile,wk inc flu hosp
40,-1,0.01,11.197618518575682,2023-11-25,2023-11-25,quantile,wk inc flu hosp
41,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
42,-1,0.01,40.13452272332839,2023-11-25,2023-11-25,quantile,wk inc flu hosp
44,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
45,-1,0.01,36.6293421342088,2023-11-25,2023-11-25,quantile,wk inc flu hosp
46,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
47,-1,0.01,26.425247385014394,2023-11-25,2023-11-25,quantile,wk inc flu hosp
48,-1,0.01,277.0249952267755,2023-11-25,2023-11-25,quantile,wk inc flu hosp
49,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
50,-1,0.01,0.8061522609113065,2023-11-25,2023-11-25,quantile,wk inc flu hosp
51,-1,0.01,54.416486381916116,2023-11-25,2023-11-25,quantile,wk inc flu hosp
53,-1,0.01,10.410078624409907,2023-11-25,2023-11-25,quantile,wk inc flu hosp
54,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
55,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
56,-1,0.01,1.8147818753962655,2023-11-25,2023-11-25,quantile,wk inc flu hosp
72,-1,0.01,51.007448191153856,2023-11-25,2023-11-25,quantile,wk inc flu hosp
US,-1,0.01,2372.2478508274976,2023-11-25,2023-11-25,quantile,wk inc flu hosp
01,-1,0.025,43.30798091709971,2023-11-25,2023-11-25,quantile,wk inc flu hosp
02,-1,0.025,2.6069083281104137,2023-11-25,2023-11-25,quantile,wk inc flu hosp
04,-1,0.025,131.61351124117476,2023-11-25,2023-11-25,quantile,wk inc flu hosp
05,-1,0.025,4.584617145366815,2023-11-25,2023-11-25,quantile,wk inc flu hosp
06,-1,0.025,257.24258800293154,2023-11-25,2023-11-25,quantile,wk inc flu hosp
