location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,29.82842294531115,2023-11-25,2023-11-25,quantile,wk inc flu hosp
02,-1,0.01,5.04226308649851,2023-11-25,2023-11-25,quantile,wk inc flu hosp
04,-1,0.01,106.65299040230732,2023-11-25,2023-11-25,quantile,wk inc flu hosp
05,-1,0.01,0.4581811758051739,2023-11-25,2023-11-25,quantile,wk inc flu hosp
06,-1,0.01,266.68358855291444,2023-11-25,2023-11-25,quantile,wk inc flu hosp
08,-1,0.01,74.37748320883705,2023-11-25,2023-11-25,quantile,wk inc flu hosp
09,-1,0.01,5.513288496212494,2023-11-25,2023-11-25,quantile,wk inc flu hosp
10,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
11,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
12,-1,0.01,424.4663551108238,2023-11-25,2023-11-25,quantile,wk inc flu hosp
13,-1,0.01,84.9229198402866,2023-11-25,2023-11-25,quantile,wk inc flu hosp
15,-1,0.01,6.448124188380649,2023-11-25,2023-11-25,quantile,wk inc flu hosp
16,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
17,-1,0.01,25.487039656406438,2023-11-25,2023-11-25,quantile,wk inc flu hosp
18,-1,0.01,64.19754074322753,2023-11-25,2023-11-25,quantile,wk inc flu hosp
19,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
20,-1,0.01,4.263697464021913,2023-11-25,2023-11-25,quantile,wk inc flu hosp
21,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
22,-1,0.01,45.46821660914105,2023-11-25,2023-11-25,quantile,wk inc flu hosp
23,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
24,-1,0.01,8.135885366718124,2023-11-25,2023-11-25,quantile,wk inc flu hosp
25,-1,0.01,18.9783235150882,2023-11-25,2023-11-25,quantile,wk inc flu hosp
26,-1,0.01,23.139377863114742,2023-11-25,2023-11-25,quantile,wk inc flu hosp
27,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
28,-1,0.01,16.85157831384333,2023-11-25,2023-11-25,quantile,wk inc flu hosp
29,-1,0.01,11.093787299157551,2023-11-25,2023-11-25,quantile,wk inc flu hosp
30,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
31,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
32,-1,0.01,9.591981302244333,2023-11-25,2023-11-25,quantile,wk inc flu hosp
33,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
34,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
35,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
36,-1,0.01,69.70526818030534,2023-11-25,2023-11-25,quantile,wk inc flu hosp
37,-1,0.01,47.495176027863685,2023-11-25,2023-11-25,quantile,wk inc flu hosp
38,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
39,-1,0.01,32.205903608471154,2023-11-25,2023-11-25,quantile,wk inc flu hosp
40,-1,0.01,5.403946511456953,2023-11-25,2023-11-25,quantile,wk inc flu hosp
41,-1,0.01,0.6486005380371742,2023-11-25,2023-11-25,quantile,wk inc flu hosp
42,-1,0.01,32.81902747829546,2023-11-25,2023-11-25,quantile,wk inc flu hosp
44,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
45,-1,0.01,30.566780008510285,2023-11-25,2023-11-25,quantile,wk inc flu hosp
46,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
47,-1,0.01,24.5893378860375,2023-11-25,2023-11-25,quantile,wk inc flu hosp
48,-1,0.01,271.8741885560664,2023-11-25,2023-11-25,quantile,wk inc flu hosp
49,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
50,-1,0.01,0.0,2023-11-25,2023-11-25,quantile,wk inc flu hosp
51,-1,0.01,41.89770103919188,2023-11-25,2023-11-25,quantile,wk inc flu hosp
