location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,-1,0.01,25.86941366082456,2024-03-09,2024-03-09,quantile,wk inc flu hosp
02,-1,0.01,0.2812418493137408,2024-03-09,2024-03-09,quantile,wk inc flu hosp
04,-1,0.01,59.38374575894877,2024-03-09,2024-03-09,quantile,wk inc flu hosp
05,-1,0.01,146.83327488470073,2024-03-09,2024-03-09,quantile,wk inc flu hosp
06,-1,0.01,77.17269236982453,2024-03-09,2024-03-09,quantile,wk inc flu hosp
08,-1,0.01,40.212995884316925,2024-03-09,2024-03-09,quantile,wk inc flu hosp
09,-1,0.01,130.93914970750131,2024-03-09,2024-03-09,quantile,wk inc flu hosp
10,-1,0.01,4.898666849236251,2024-03-09,2024-03-09,quantile,wk inc flu hosp
11,-1,0.01,3.2453474638657953,2024-03-09,2024-03-09,quantile,wk inc flu hosp
12,-1,0.01,285.1913172793098,2024-03-09,2024-03-09,quantile,wk inc flu hosp
13,-1,0.01,77.34046330654287,2024-03-09,2024-03-09,quantile,wk inc flu hosp
15,-1,0.01,3.509592996719966,2024-03-09,2024-03-09,quantile,wk inc flu hosp
16,-1,0.01,23.645998271357016,2024-03-09,2024-03-09,quantile,wk inc flu hosp
17,-1,0.01,186.7003193541985,2024-03-09,2024-03-09,quantile,wk inc flu hosp
18,-1,0.01,190.54402345079535,2024-03-09,2024-03-09,quantile,wk inc flu hosp
19,-1,0.01,103.41034290608673,2024-03-09,2024-03-09,quantile,wk inc flu hosp
20,-1,0.01,37.91370244088503,2024-03-09,2024-03-09,quantile,wk inc flu hosp
21,-1,0.01,123.8149952800941,2024-03-09,2024-03-09,quantile,wk inc flu hosp
22,-1,0.01,29.127080812258857,2024-03-09,2024-03-09,quantile,wk inc flu hosp
23,-1,0.01,22.192415123825228,2024-03-09,2024-03-09,quantile,wk inc flu hosp
24,-1,0.01,100.93398546701768,2024-03-09,2024-03-09,quantile,wk inc flu hosp
25,-1,0.01,313.4323076545006,2024-03-09,2024-03-09,quantile,wk inc flu hosp
26,-1,0.01,559.0733356537078,2024-03-09,2024-03-09,quantile,wk inc flu hosp
27,-1,0.01,88.61832326641958,2024-03-09,2024-03-09,quantile,wk inc flu hosp
28,-1,0.01,17.470713206024925,2024-03-09,2024-03-09,quantile,wk inc flu hosp
29,-1,0.01,251.3723625765203,2024-03-09,2024-03-09,quantile,wk inc flu hosp
30,-1,0.01,3.663884470657222,2024-03-09,2024-03-09,quantile,wk inc flu hosp
31,-1,0.01,47.71965704126365,2024-03-09,2024-03-09,quantile,wk inc flu hosp
32,-1,0.01,14.381708709959492,2024-03-09,2024-03-09,quantile,wk inc flu hosp
33,-1,0.01,10.77276437462201,2024-03-09,2024-03-09,quantile,wk inc flu hosp
34,-1,0.01,190.21006828538705,2024-03-09,2024-03-09,quantile,wk inc flu hosp
35,-1,0.01,21.529462908972345,2024-03-09,2024-03-09,quantile,wk inc flu hosp
36,-1,0.01,498.03098203956074,2024-03-09,2024-03-09,quantile,wk inc flu hosp
37,-1,0.01,55.07436447762128,2024-03-09,2024-03-09,quantile,wk inc flu hosp
38,-1,0.01,6.07787794228529,2024-03-09,2024-03-09,quantile,wk inc flu hosp
39,-1,0.01,383.3563121175967,2024-03-09,2024-03-09,quantile,wk inc flu hosp
40,-1,0.01,53.87669390403289,2024-03-09,2024-03-09,quantile,wk inc flu hosp
41,-1,0.01,30.643316478930927,2024-03-09,2024-03-09,quantile,wk inc flu hosp
42,-1,0.01,311.60193329958173,2024-03-09,2024-03-09,quantile,wk inc flu hosp
44,-1,0.01,12.812903255595407,2024-03-09,2024-03-09,quantile,wk inc flu hosp
45,-1,0.01,42.732250597154525,2024-03-09,2024-03-09,quantile,wk inc flu hosp
46,-1,0.01,18.50898943634735,2024-03-09,2024-03-09,quantile,wk inc flu hosp
47,-1,0.01,126.58619502118414,2024-03-09,2024-03-09,quantile,wk inc flu hosp
48,-1,0.01,327.23385502790035,2024-03-09,2024-03-09,quantile,wk inc flu hosp
49,-1,0.01,0.5094640693178084,2024-03-09,2024-03-09,quantile,wk inc flu hosp
50,-1,0.01,9.907885505539904,2024-03-09,2024-03-09,quantile,wk inc flu hosp
51,-1,0.01,101.14330339248977,2024-03-09,2024-03-09,quantile,wk inc flu hosp
53,-1,0.01,27.92628569353515,2024-03-09,2024-03-09,quantile,wk inc flu hosp
54,-1,0.01,91.7873699214674,2024-03-09,2024-03-09,quantile,wk inc flu hosp
55,-1,0.01,115.93497830729387,2024-03-09,2024-03-09,quantile,wk inc flu hosp
56,-1,0.01,4.7499000865649075,2024-03-09,2024-03-09,quantile,wk inc flu hosp
72,-1,0.01,21.845376126576554,2024-03-09,2024-03-09,quantile,wk inc flu hosp
US,-1,0.01,7075.512662387705,2024-03-09,2024-03-09,quantile,wk inc flu hosp
01,-1,0.025,33.210456984420645,2024-03-09,2024-03-09,quantile,wk inc flu hosp
02,-1,0.025,0.7939856541525612,2024-03-09,2024-03-09,quantile,wk inc flu hosp
04,-1,0.025,73.00804431472534,2024-03-09,2024-03-09,quantile,wk inc flu hosp
05,-1,0.025,161.74072731594902,2024-03-09,2024-03-09,quantile,wk inc flu hosp
06,-1,0.025,98.0128239754765,2024-03-09,2024-03-09,quantile,wk inc flu hosp
08,-1,0.025,47.41769037888788,2024-03-09,2024-03-09,quantile,wk inc flu hosp
09,-1,0.025,144.29902789503512,2024-03-09,2024-03-09,quantile,wk inc flu hosp
10,-1,0.025,6.743376042078624,2024-03-09,2024-03-09,quantile,wk inc flu hosp
11,-1,0.025,4.15219596623301,2024-03-09,2024-03-09,quantile,wk inc flu hosp
12,-1,0.025,303.3403394487665,2024-03-09,2024-03-09,quantile,wk inc flu hosp
13,-1,0.025,94.32715392268807,2024-03-09,2024-03-09,quantile,wk inc flu hosp
15,-1,0.025,4.255331451979951,2024-03-09,2024-03-09,quantile,wk inc flu hosp
16,-1,0.025,29.50753171464091,2024-03-09,2024-03-09,quantile,wk inc flu hosp
17,-1,0.025,206.41027089430776,2024-03-09,2024-03-09,quantile,wk inc flu hosp
18,-1,0.025,203.49281190129471,2024-03-09,2024-03-09,quantile,wk inc flu hosp
19,-1,0.025,113.99466860376371,2024-03-09,2024-03-09,quantile,wk inc flu hosp
20,-1,0.025,45.30773727146956,2024-03-09,2024-03-09,quantile,wk inc flu hosp
21,-1,0.025,141.39522370908858,2024-03-09,2024-03-09,quantile,wk inc flu hosp
22,-1,0.025,32.12299816365805,2024-03-09,2024-03-09,quantile,wk inc flu hosp
23,-1,0.025,27.025930601566024,2024-03-09,2024-03-09,quantile,wk inc flu hosp
24,-1,0.025,108.85666397697507,2024-03-09,2024-03-09,quantile,wk inc flu hosp
25,-1,0.025,335.55867653011506,2024-03-09,2024-03-09,quantile,wk inc flu hosp
26,-1,0.025,603.1351731963041,2024-03-09,2024-03-09,quantile,wk inc flu hosp
27,-1,0.025,100.61729557526779,2024-03-09,2024-03-09,quantile,wk inc flu hosp
28,-1,0.025,20.872977335035085,2024-03-09,2024-03-09,quantile,wk inc flu hosp
29,-1,0.025,274.6392245707168,2024-03-09,2024-03-09,quantile,wk inc flu hosp
30,-1,0.025,5.313007231090339,2024-03-09,2024-03-09,quantile,wk inc flu hosp
31,-1,0.025,55.78392574060878,2024-03-09,2024-03-09,quantile,wk inc flu hosp
32,-1,0.025,18.25943084436402,2024-03-09,2024-03-09,quantile,wk inc flu hosp
33,-1,0.025,13.677591287989738,2024-03-09,2024-03-09,quantile,wk inc flu hosp
34,-1,0.025,210.13031006298948,2024-03-09,2024-03-09,quantile,wk inc flu hosp
35,-1,0.025,25.739797570268866,2024-03-09,2024-03-09,quantile,wk inc flu hosp
36,-1,0.025,523.48931060226,2024-03-09,2024-03-09,quantile,wk inc flu hosp
37,-1,0.025,70.54508575855424,2024-03-09,2024-03-09,quantile,wk inc flu hosp
38,-1,0.025,7.6406694959756765,2024-03-09,2024-03-09,quantile,wk inc flu hosp
39,-1,0.025,409.7721308988331,2024-03-09,2024-03-09,quantile,wk inc flu hosp
40,-1,0.025,63.80948150180303,2024-03-09,2024-03-09,quantile,wk inc flu hosp
41,-1,0.025,36.93492503051561,2024-03-09,2024-03-09,quantile,wk inc flu hosp
42,-1,0.025,357.71171962853,2024-03-09,2024-03-09,quantile,wk inc flu hosp
44,-1,0.025,15.033262894371939,2024-03-09,2024-03-09,quantile,wk inc flu hosp
45,-1,0.025,46.89481790206264,2024-03-09,2024-03-09,quantile,wk inc flu hosp
46,-1,0.025,22.427738999140256,2024-03-09,2024-03-09,quantile,wk inc flu hosp
47,-1,0.025,143.16157752570973,2024-03-09,2024-03-09,quantile,wk inc flu hosp
48,-1,0.025,357.59338725962607,2024-03-09,2024-03-09,quantile,wk inc flu hosp
49,-1,0.025,2.358564858883618,2024-03-09,2024-03-09,quantile,wk inc flu hosp
50,-1,0.025,11.774249725156178,2024-03-09,2024-03-09,quantile,wk inc flu hosp
51,-1,0.025,118.82780306668576,2024-03-09,2024-03-09,quantile,wk inc flu hosp
53,-1,0.025,33.89091332029277,2024-03-09,2024-03-09,quantile,wk inc flu hosp
54,-1,0.025,99.9332601842663,2024-03-09,2024-03-09,quantile,wk inc flu hosp
55,-1,0.025,126.11223100803748,2024-03-09,2024-03-09,quantile,wk inc flu hosp
56,-1,0.025,5.745546483884131,2024-03-09,2024-03-09,quantile,wk inc flu hosp
72,-1,0.025,25.008156389251294,2024-03-09,2024-03-09,quantile,wk inc flu hosp
US,-1,0.025,7510.135936018559,2024-03-09,2024-03-09,quantile,wk inc flu hosp
01,-1,0.05,39.80987215859603,2024-03-09,2024-03-09,quantile,wk inc flu hosp
02,-1,0.05,1.257795469442344,2024-03-09,2024-03-09,quantile,wk inc flu hosp
04,-1,0.05,79.66293896648696,2024-03-09,2024-03-09,quantile,wk inc flu hosp
05,-1,0.05,174.42635254901336,2024-03-09,2024-03-09,quantile,wk inc flu hosp
06,-1,0.05,121.47581156115432,2024-03-09,2024-03-09,quantile,wk inc flu hosp
08,-1,0.05,52.22150194583409,2024-03-09,2024-03-09,quantile,wk inc flu hosp
09,-1,0.05,158.85024037908505,2024-03-09,2024-03-09,quantile,wk inc flu hosp
10,-1,0.05,9.599055845299423,2024-03-09,2024-03-09,quantile,wk inc flu hosp
11,-1,0.05,5.370164253894001,2024-03-09,2024-03-09,quantile,wk inc flu hosp
12,-1,0.05,324.3465589909065,2024-03-09,2024-03-09,quantile,wk inc flu hosp
13,-1,0.05,100.08777176572718,2024-03-09,2024-03-09,quantile,wk inc flu hosp
15,-1,0.05,5.545837516776918,2024-03-09,2024-03-09,quantile,wk inc flu hosp
16,-1,0.05,33.960550114257174,2024-03-09,2024-03-09,quantile,wk inc flu hosp
17,-1,0.05,222.57337655909205,2024-03-09,2024-03-09,quantile,wk inc flu hosp
18,-1,0.05,219.13006381643635,2024-03-09,2024-03-09,quantile,wk inc flu hosp
19,-1,0.05,121.56347483420203,2024-03-09,2024-03-09,quantile,wk inc flu hosp
20,-1,0.05,50.53266824733764,2024-03-09,2024-03-09,quantile,wk inc flu hosp
21,-1,0.05,153.7587395906994,2024-03-09,2024-03-09,quantile,wk inc flu hosp
22,-1,0.05,37.44033175021389,2024-03-09,2024-03-09,quantile,wk inc flu hosp
23,-1,0.05,30.55167569131596,2024-03-09,2024-03-09,quantile,wk inc flu hosp
24,-1,0.05,119.84769792674116,2024-03-09,2024-03-09,quantile,wk inc flu hosp
25,-1,0.05,360.22050723356233,2024-03-09,2024-03-09,quantile,wk inc flu hosp
26,-1,0.05,645.9892349930994,2024-03-09,2024-03-09,quantile,wk inc flu hosp
27,-1,0.05,108.77571718555059,2024-03-09,2024-03-09,quantile,wk inc flu hosp
28,-1,0.05,26.518696392628563,2024-03-09,2024-03-09,quantile,wk inc flu hosp
29,-1,0.05,298.69785262246705,2024-03-09,2024-03-09,quantile,wk inc flu hosp
30,-1,0.05,6.487594293594137,2024-03-09,2024-03-09,quantile,wk inc flu hosp
31,-1,0.05,60.00737953373355,2024-03-09,2024-03-09,quantile,wk inc flu hosp
32,-1,0.05,20.86743328848411,2024-03-09,2024-03-09,quantile,wk inc flu hosp
33,-1,0.05,15.554692594209916,2024-03-09,2024-03-09,quantile,wk inc flu hosp
34,-1,0.05,226.6734108256584,2024-03-09,2024-03-09,quantile,wk inc flu hosp
35,-1,0.05,30.175242939800434,2024-03-09,2024-03-09,quantile,wk inc flu hosp
36,-1,0.05,550.7939353518201,2024-03-09,2024-03-09,quantile,wk inc flu hosp
37,-1,0.05,80.79963766079808,2024-03-09,2024-03-09,quantile,wk inc flu hosp
38,-1,0.05,9.307922446996788,2024-03-09,2024-03-09,quantile,wk inc flu hosp
39,-1,0.05,432.1111076391536,2024-03-09,2024-03-09,quantile,wk inc flu hosp
40,-1,0.05,72.5838080277574,2024-03-09,2024-03-09,quantile,wk inc flu hosp
41,-1,0.05,41.978229885627805,2024-03-09,2024-03-09,quantile,wk inc flu hosp
42,-1,0.05,383.6711703963999,2024-03-09,2024-03-09,quantile,wk inc flu hosp
44,-1,0.05,17.41032175342693,2024-03-09,2024-03-09,quantile,wk inc flu hosp
45,-1,0.05,53.636166662087895,2024-03-09,2024-03-09,quantile,wk inc flu hosp
46,-1,0.05,25.170449667587164,2024-03-09,2024-03-09,quantile,wk inc flu hosp
47,-1,0.05,157.70827077484975,2024-03-09,2024-03-09,quantile,wk inc flu hosp
